"","word","EBCL","TBCL","HSK"
"42313","黑色膠鬚藻","無","第7級","無"
"42316","黑色蟻蛛","無","第7級","無"
"42319","黑色蘭蠅","無","第7級","HSK_789"
"42320","黑色魔大蚊","無","第5級","HSK_789"
"42323","黑衣亮大蚊","無","第4級","HSK_789"
"42324","黑衣蚤蠅","無","第7級","無"
"42325","黑衣黑艷蠅","無","第7級","HSK_789"
"42329","黑卵蜂屬","無","第6級","HSK_789"
"42331","黑尾大葉蟬","無","第6級","無"
"42332","黑尾小沙丁魚","無","第4級","HSK_789"
"42336","黑尾肉蠅","無","第7級","HSK_789"
"42339","黑尾扁足樹蜂","無","第6級","HSK_789"
"42344","黑尾海豬魚","無","第4級","HSK_4"
"42346","黑尾偽粗角隱翅蟲","無","第7級","HSK_789"
"42347","黑尾副尼麗魚","無","第5級","HSK_789"
"42348","黑尾基凹隱翅蟲","無","第6級","HSK_789"
"42350","黑尾細蘋果天牛","無","第4級","HSK_4"
"42351","黑尾棕天牛","無","第6級","無"
"42352","黑尾黃翅蘋果天牛","無","第5級","HSK_789"
"42354","黑尾溢胸隱翅蟲","無","第7級","HSK_789"
"42355","黑尾劍青鳳蝶","無","第7級","無"
"42356","黑尾螢花天牛","無","第7級","無"
"42358","黑尾蘋果天牛","無","第4級","HSK_4"
"42362","黑步甲同株蟲囊菌","無","第7級","HSK_789"
"42364","黑角肖眉天牛","無","第6級","HSK_789"
"42369","黑角紋白線果蠅","無","第7級","HSK_789"
"42371","黑角魚屬","無","第5級","HSK_3"
"42373","黑角黃天牛","無","第4級","HSK_2"
"42378","黑足芒蠅","無","第7級","HSK_789"
"42379","黑足星蠅","無","第7級","HSK_789"
"42380","黑足柄葉蜂","無","第6級","HSK_789"
"42382","黑足索大蚊","無","第6級","HSK_789"
"42383","黑足眼蠅","無","第7級","HSK_789"
"42384","黑足隱翅菊虎","無","第7級","HSK_789"
"42389","黑身荷包魚","無","第6級","HSK_789"
"42391","黑乳參","無","第4級","HSK_6"
"42392","黑乳菇","無","第5級","HSK_789"
"42395","黑刺星海參","無","第4級","HSK_4"
"42396","黑刺骨螺","無","無","HSK_789"
"42398","黑夜蟲囊菌","無","第7級","HSK_789"
"42401","黑底狼蛛","無","第7級","無"
"42404","黑松","無","第5級","HSK_4"
"42405","黑松塔牛肝菌","無","第6級","HSK_6"
"42406","黑板樹","無","第5級","HSK_2"
"42408","黑板樹屬","無","第5級","HSK_3"
"42411","黑林鴿","無","無","HSK_789"
"42412","黑果星衣","A2","第1級","HSK_2"
"42414","黑果深柱夢草","無","第5級","HSK_6"
"42423","黑肢扁腳蠅","無","第7級","HSK_789"
"42426","黑芝麻螺","無","無","HSK_789"
"42428","黑花金龜屬","無","第6級","HSK_789"
"42429","黑虎天牛屬","無","第5級","HSK_5"
"42430","黑虎斑花金龜","無","第6級","HSK_789"
"42431","黑金龜屬","無","第6級","HSK_789"
"42433","黑長角葉蜂","無","第6級","HSK_789"
"42434","黑長背泥蜂屬","無","第6級","HSK_789"
"42435","黑長迴木蟲","無","第6級","無"
"42441","黑扁股泥蜂","無","第6級","HSK_789"
"42442","黑扁潛砂蟲","無","第6級","HSK_789"
"42443","黑指波紋蟹","無","第7級","無"
"42444","黑指紋海兔","無","第6級","HSK_789"
"42445","黑星天牛","A1","第1級","HSK_2"
"42446","黑星灰蝶","無","第7級","無"
"42447","黑星灰蝶屬","無","第7級","無"
"42448","黑星弄蝶","無","第7級","無"
"42449","黑星弄蝶屬","無","第7級","無"
"42453","黑星紫金牛","無","第4級","HSK_5"
"42454","黑星紫胸魚","無","第5級","HSK_5"
"42455","黑星菌目","無","第6級","HSK_6"
"42456","黑星菌科","無","第6級","HSK_6"
"42457","黑星菌屬","無","第6級","HSK_6"
"42458","黑星廣翅蠟蟬","無","第6級","無"
"42460","黑星寶螺","無","無","HSK_789"
"42461","黑星櫻","無","第5級","無"
"42463","黑柄多孔菌","無","第6級","HSK_789"
"42464","黑柄乳菇","無","第6級","HSK_789"
"42466","黑柄炭角菌","無","第6級","HSK_789"
"42467","黑柄鈣皮黏菌","無","第7級","HSK_789"
"42468","黑柄鈣絲黏菌","無","第7級","HSK_789"
"42469","黑柄微皮傘","無","第6級","HSK_789"
"42470","黑柔骨魚","無","第5級","HSK_789"
"42472","黑柿","無","無","HSK_5"
"42477","黑盾肥腳金花蟲","無","第5級","HSK_5"
"42481","黑盾闊嘴天牛","無","第6級","HSK_6"
"42483","黑眉柳鶯","無","第7級","無"
"42484","黑眉錦蛇屬","無","第5級","HSK_789"
"42485","黑紅大蚊","無","第4級","HSK_789"
"42486","黑紅文字衣","A2","第1級","HSK_2"
"42487","黑紅衣","A2","第1級","HSK_2"
"42489","黑紅衣屬","無","第5級","HSK_3"
"42491","黑紅絨毛金龜","無","無","HSK_789"
"42492","黑美竹盾介殼蟲","無","第6級","HSK_789"
"42494","黑背三趾翠鳥","無","第7級","無"
"42496","黑背白腹穴鳥","無","第6級","HSK_789"
"42497","黑背后蛛","無","第7級","無"
"42500","黑背果蠅","無","第7級","HSK_789"
"42501","黑背信天翁","無","第5級","HSK_789"
"42502","黑背草蛛","無","第7級","無"
"42505","黑背偽盾刺盲蛛","無","第7級","無"
"42508","黑背斑金龜","無","第6級","HSK_789"
"42509","黑背跑蛛","無","第7級","無"
"42513","黑背鼻魚","無","第3級","HSK_5"
"42515","黑背蝴蝶魚","無","第7級","無"
"42518","黑苔目","無","第7級","無"
"42519","黑苔科","無","第7級","無"
"42520","黑苔綱","無","第7級","無"
"42521","黑苔屬","無","第7級","無"
"42522","黑面花蠅","無","第7級","HSK_789"
"42523","黑面神","無","第3級","HSK_3"
"42526","黑剛毛藻","無","第7級","HSK_789"
"42531","黑原寶螺","無","無","HSK_789"
"42533","黑唇玉螺","無","無","HSK_789"
"42534","黑唇尖尾葉蟬","無","第6級","無"
"42535","黑唇青斑海蛇","無","第6級","HSK_789"
"42536","黑唇柄葉蜂","無","第6級","HSK_789"
"42537","黑唇鳳凰螺","無","無","HSK_789"
"42541","黑扇朱蕉","無","第5級","HSK_789"
"42548","黑海參","A2","第3級","HSK_2"
"42550","黑珠母貝","無","第4級","HSK_5"
"42556","黑粉菌目","無","第6級","HSK_6"
"42557","黑粉菌科","無","第6級","HSK_6"
"42558","黑粉菌綱","無","第7級","HSK_6"
"42559","黑粉菌屬","無","第6級","HSK_6"
"42561","黑紋可大葉蟬","無","第6級","無"
"42563","黑紋長腳蜂","無","第6級","HSK_789"
"42564","黑紋胖絨毛金龜","無","無","HSK_789"
"42565","黑紋挺胸粗腿天牛","無","第6級","HSK_789"
"42566","黑紋條金龜","無","第6級","HSK_789"
"42569","黑紋斑翅葉蟬","無","第6級","無"
"42571","黑紋溝腳猿金花蟲","無","第7級","無"
"42572","黑紋蒼藍天牛","無","第7級","HSK_789"
"42573","黑紋鳳梨","無","第6級","HSK_789"
"42575","黑紋頰刺魚","無","第7級","HSK_789"
"42576","黑紋龜金花蟲","無","第6級","HSK_789"
"42580","黑紋艷擬步行蟲","無","第6級","HSK_789"
"42582","黑翅山椒鳥","無","第5級","HSK_789"
"42586","黑翅冠果蠅","無","第7級","HSK_789"
"42587","黑翅扁甲","無","第5級","HSK_789"
"42589","黑翅胸緣螢金花蟲","無","第7級","無"
"42590","黑翅草蟬","無","第6級","無"
"42592","黑翅細角天牛","無","第5級","HSK_789"
"42593","黑翅細斯","無","第6級","HSK_789"
"42594","黑翅黃蚊","無","第5級","HSK_789"
"42595","黑翅黑葉蜂","無","第6級","HSK_789"
"42597","黑翅實蠅屬","無","第7級","HSK_789"
"42601","黑翅緣白果蠅","無","第7級","HSK_789"
"42604","黑翅螢","無","第7級","無"
"42605","黑翅蟬","無","第6級","無"
"42606","黑翅蟬屬","無","第6級","無"
"42608","黑胸山天牛","無","第5級","HSK_4"
"42611","黑胸奇胸紅螢","無","第7級","無"
"42612","黑胸長沫蟬","無","第6級","無"
"42613","黑胸長腳金龜","無","第6級","HSK_789"
"42614","黑胸亮大蚊","無","第5級","HSK_789"
"42615","黑胸冠果蠅","無","第7級","HSK_789"
"42616","黑胸紅和螢金花蟲","無","第7級","無"
"42617","黑胸紅花甲","無","第5級","HSK_5"
"42619","黑胸窄胸紅螢","無","第7級","無"
"42621","黑胸細紅螢","無","第7級","無"
"42627","黑脈木葉蟬","無","第6級","無"
"42628","黑脈白果蠅","無","第7級","HSK_789"
"42630","黑脈粉蝶","無","第7級","無"
"42631","黑脈翅螢金花蟲","無","第7級","無"
"42632","黑脈翅鐵甲蟲","無","第5級","HSK_789"
"42633","黑脈斑大葉蟬","無","第6級","無"
"42635","黑脈螢屬","無","第7級","無"
"42636","黑脊亮大蚊","無","第7級","HSK_789"
"42637","黑茶蛀蟲","無","第6級","無"
"42639","黑蚊塔旋螺","無","無","HSK_789"
"42640","黑蚊屬","無","第5級","HSK_789"
"42641","黑豹蛛","無","第7級","無"
"42642","黑馬陸屬","無","第5級","HSK_4"
"42646","黑副硬介殼蟲","無","第6級","HSK_789"
"42649","黑基角潛蠅","無","第7級","HSK_789"
"42653","黑基臂蠅","無","第7級","HSK_789"
"42657","黑帶刺胸天牛","無","第5級","HSK_4"
"42660","黑帶海豬魚","無","第2級","HSK_3"
"42662","黑帶細虎天牛","無","第4級","HSK_5"
"42666","黑帶筒金花蟲","無","第6級","HSK_789"
"42668","黑帶搖蚊","無","第4級","HSK_789"
"42671","黑帶嬌麗魚","無","第7級","HSK_789"
"42680","黑條山城蛛","無","第7級","無"
"42681","黑條如寡毛實蠅","無","第7級","HSK_789"
"42683","黑條豆螢金花蟲","無","第7級","無"
"42684","黑條青銅金龜","無","第6級","HSK_789"
"42685","黑條針絨毛金龜","無","無","HSK_789"
"42686","黑條寄居蟹","無","第7級","無"
"42687","黑條粗腿細天牛","無","第4級","HSK_4"
"42689","黑條黑尾葉蟬","無","第6級","無"
"42690","黑條蠅虎屬","無","第7級","HSK_789"
"42691","黑淵鮭","無","第7級","無"
"42692","黑淵鮭屬","無","第7級","無"
"42693","黑球腔菌科","無","第6級","HSK_789"
"42694","黑球腔菌屬","無","第6級","HSK_789"
"42695","黑球囊霉","無","第7級","HSK_789"
"42696","黑瓶束盤菌","無","第6級","無"
"42699","黑眼花","無","第2級","HSK_2"
"42709","黑莖黃苔","無","第7級","無"
"42710","黑趾果蠅","無","第7級","無"
"42711","黑雪螢金花蟲","無","第7級","無"
"42712","黑雪隱金龜","無","第6級","HSK_789"
"42717","黑頂織紋螺","無","無","HSK_789"
"42718","黑頂藻目","無","第7級","HSK_789"
"42719","黑頂藻科","無","第7級","HSK_789"
"42720","黑頂藻屬","無","第7級","HSK_789"
"42721","黑麥","無","第4級","HSK_6"
"42722","黑麥草","無","第4級","HSK_6"
"42723","黑麥草屬","無","第5級","HSK_6"
"42724","黑麥螺","無","無","HSK_789"
"42725","黑麥屬","無","第5級","HSK_6"
"42727","黑喉潛鳥","無","第6級","HSK_789"
"42728","黑喉噪眉","無","第6級","HSK_789"
"42731","黑斑刀海龍","無","第5級","HSK_789"
"42733","黑斑天牛屬","無","第5級","HSK_789"
"42735","黑斑平頭水蚤","無","第7級","無"
"42736","黑斑白果蠅","無","第7級","HSK_789"
"42738","黑斑岩螺","無","無","HSK_789"
"42740","黑斑長角絨毛金龜","無","無","HSK_789"
"42741","黑斑長頰毛實蠅","無","第7級","HSK_789"
"42743","黑斑紅長筒金花蟲","無","第6級","HSK_789"
"42744","黑斑苛蚊","無","第7級","HSK_789"
"42749","黑斑透孔螺","無","無","HSK_789"
"42750","黑斑陷紋金龜","無","第6級","HSK_789"
"42756","黑斑窗翅葉蟬","無","第6級","無"
"42758","黑斑筒金花蟲","無","第6級","HSK_789"
"42759","黑斑絨蓋牛肝菌","無","無","HSK_789"
"42760","黑斑菲蛛","無","第7級","無"
"42761","黑斑象鼻法螺","無","無","HSK_789"
"42767","黑斑新皿蛛","無","第7級","無"
"42770","黑斑翠蠅","無","第7級","HSK_789"
"42773","黑斑豬齒魚","無","第5級","HSK_789"
"42775","黑斑澳蠅","無","第7級","HSK_789"
"42777","黑斑龍膽","無","第5級","HSK_789"
"42779","黑斑點果蠅","無","第7級","HSK_789"
"42786","黑棍星蠅","無","第7級","HSK_789"
"42787","黑棍蚤蠅","無","第7級","無"
"42791","黑棘山蟻","無","第7級","無"
"42795","黑殼炭角菌","無","第6級","HSK_789"
"42796","黑殼煤菌屬","無","第6級","HSK_789"
"42798","黑痣斑翅實蠅","無","第7級","無"
"42799","黑痣菌目","無","第6級","無"
"42800","黑痣菌科","無","第6級","無"
"42801","黑痣菌屬","無","第6級","無"
"42805","黑筋搖蚊","無","第5級","HSK_789"
"42808","黑紫紅菇","無","第5級","HSK_789"
"42810","黑紫彩葉草","無","第4級","HSK_5"
"42811","黑紫靈芝","無","第6級","HSK_789"
"42812","黑絨厚象鼻蟲","無","無","HSK_5"
"42813","黑絨斑果蠅","無","無","HSK_789"
"42814","黑絲果網黏菌","無","第6級","HSK_789"
"42817","黑腕海豬魚","無","第7級","HSK_789"
"42818","黑菜葉蜂","無","第6級","HSK_789"
"42820","黑隆背迴木蟲","無","第6級","無"
"42821","黑雁","無","第6級","HSK_789"
"42822","黑雁屬","無","第6級","HSK_789"
"42827","黑圓角蟬","無","第6級","無"
"42828","黑圓盾介殼蟲屬","無","第6級","HSK_789"
"42829","黑圓罩魚","無","第6級","HSK_789"
"42830","黑圓頸天牛","無","第6級","HSK_789"
"42837","黑煤角頭小蜂","無","第6級","HSK_789"
"42839","黑矮絨毛金龜","無","無","HSK_789"
"42843","黑腳毛猿金花蟲","無","第7級","無"
"42844","黑腳平背葉蚤","無","第7級","無"
"42845","黑腳金龜","無","第6級","HSK_789"
"42846","黑腳金龜屬","無","第6級","HSK_789"
"42848","黑腳信天翁","無","第5級","HSK_789"
"42849","黑腳側猿金花蟲","無","第7級","無"
"42851","黑腳筒擬金花蟲","無","第6級","HSK_789"
"42852","黑腳黃細頸金花蟲","無","第6級","HSK_789"
"42853","黑腳黑守瓜","無","第4級","HSK_4"
"42854","黑腳緣翅金花蟲","無","第5級","HSK_789"
"42855","黑腳魔大蚊","無","第5級","HSK_789"
"42857","黑腹平緣隱翅蟲","無","第6級","HSK_789"
"42858","黑腹光鱗魚","無","第7級","無"
"42859","黑腹花天牛屬","無","第6級","HSK_789"
"42860","黑腹虎頭蜂","無","第6級","HSK_789"
"42861","黑腹長頸金花蟲","無","第6級","HSK_789"
"42862","黑腹紅胸吉丁蟲","無","第6級","HSK_789"
"42864","黑腹狼蛛","無","第7級","無"
"42865","黑腹脈翅螢金花蟲","無","第7級","無"
"42866","黑腹細蘋果天牛","無","第6級","HSK_789"
"42867","黑腹短翅泥蜂","無","第6級","HSK_789"
"42868","黑腹絨鼠","無","無","HSK_789"
"42869","黑腹網裂梅衣","無","第6級","HSK_789"
"42871","黑腹頭滑果蠅","無","第7級","HSK_789"
"42877","黑葉小網藻","無","第7級","HSK_789"
"42878","黑葉谷木","無","第5級","HSK_6"
"42880","黑葉海牛","無","第4級","HSK_4"
"42881","黑葉蜂屬","無","第6級","HSK_789"
"42887","黑團殼科","無","第6級","HSK_789"
"42888","黑團殼屬","無","第6級","HSK_789"
"42889","黑團腔菌科","無","第6級","HSK_789"
"42890","黑團腔菌屬","無","第6級","HSK_789"
"42891","黑寡毛實蠅","無","第7級","HSK_789"
"42892","黑對齒苔","無","第7級","無"
"42895","黑漆假芝","無","第6級","HSK_789"
"42896","黑種草","無","第2級","HSK_3"
"42897","黑種草屬","無","第5級","HSK_3"
"42899","黑端冠果蠅","無","第7級","HSK_789"
"42900","黑端翅果蠅","無","第7級","HSK_789"
"42901","黑端旋螺","無","無","HSK_789"
"42904","黑端鬚大蚊","無","第7級","無"
"42908","黑綠鬼蛛","無","第7級","無"
"42909","黑翠螢金花蟲","無","第7級","無"
"42910","黑腐皮殼菌科","無","第6級","HSK_789"
"42911","黑腐皮殼菌屬","無","第6級","HSK_789"
"42914","黑腿擬柄眼實蠅","無","第7級","HSK_789"
"42915","黑腿麗翅實蠅","無","第7級","HSK_789"
"42916","黑蒙西氏小雨蛙","無","第6級","HSK_789"
"42921","黑銅騷金龜","無","第6級","HSK_789"
"42924","黑鳳蝶","無","第7級","無"
"42925","黑鳳蝶沖繩亞種","無","第7級","無"
"42927","黑鼻廁蠅","無","第7級","HSK_789"
"42928","黑嘴玉螺","無","無","HSK_789"
"42930","黑嘴鳳凰螺","無","無","HSK_789"
"42933","黑寬緣紋實蠅","無","第7級","HSK_789"
"42935","黑潛蠅屬","無","第7級","HSK_789"
"42936","黑潮仿深寄居蟹","無","第7級","無"
"42940","黑潮寶螺","無","無","HSK_789"
"42943","黑瘦栗吉丁蟲","無","第7級","無"
"42944","黑盤灰衣","無","第5級","無"
"42945","黑盤衣屬","無","第5級","無"
"42951","黑線車輪螺","無","無","HSK_789"
"42957","黑線擬梯形蟹","無","第7級","無"
"42958","黑線闊顏葉蟬","無","第6級","無"
"42959","黑線織紋螺","無","無","HSK_789"
"42961","黑緣大附蠅","無","第7級","HSK_789"
"42962","黑緣毛螢金花蟲","無","第7級","無"
"42963","黑緣布魯葉蚤","無","第7級","無"
"42965","黑緣刺鯊","無","無","HSK_789"
"42966","黑緣長腳螢金花蟲","無","第7級","無"
"42968","黑緣青眼魚","無","第5級","HSK_6"
"42970","黑緣紅天牛","無","第5級","HSK_6"
"42971","黑緣紅胸叩頭蟲","無","第7級","無"
"42976","黑緣溝腳葉蚤","無","第7級","無"
"42983","黑緣蘋果天牛","無","第5級","HSK_6"
"42984","黑膠菌","無","第6級","HSK_6"
"42985","黑蔥亮大蚊","無","第6級","HSK_789"
"42999","黑髮黏菌","無","第6級","無"
"43002","黑齒法螺","無","無","HSK_789"
"43004","黑齒寶螺","無","無","HSK_789"
"43005","黑樹白蟻","無","第5級","無"
"43006","黑樹蜂屬","無","第6級","HSK_789"
"43008","黑橫帶葉蟬","無","第6級","無"
"43012","黑澤氏細長吉丁蟲","無","第6級","HSK_789"
"43013","黑澤氏細矮吉丁蟲","無","第6級","HSK_789"
"43014","黑澤氏袋蛛","無","第7級","無"
"43015","黑澤白點花金龜","無","第6級","HSK_789"
"43016","黑澤金葉蜂","無","第6級","HSK_789"
"43017","黑澤長角短翅天牛","無","第6級","HSK_789"
"43018","黑澤長角菊虎","無","第7級","HSK_789"
"43019","黑澤長擬步行蟲","無","第6級","HSK_789"
"43020","黑澤星弄蝶","無","第7級","無"
"43022","黑澤苔","無","第7級","無"
"43023","黑澤苔屬","無","第7級","無"
"43026","黑澤異角菊虎","無","第7級","HSK_789"
"43027","黑澤溝絨毛金龜","無","無","HSK_789"
"43029","黑澤擬細花天牛","無","第6級","HSK_789"
"43034","黑貓耳衣","無","第3級","HSK_4"
"43039","黑雕亮大蚊","無","第5級","HSK_789"
"43041","黑頭文鳥","A2","第3級","HSK_2"
"43045","黑頭池蠅","無","第7級","HSK_789"
"43046","黑頭沙灘擬步行蟲","無","第6級","HSK_789"
"43047","黑頭沼大蚊","無","第7級","HSK_789"
"43052","黑頭海蛇","無","第4級","HSK_5"
"43053","黑頭鬼蛛","無","第7級","無"
"43056","黑頭蛇","無","第4級","HSK_5"
"43057","黑頭魚科","無","第4級","HSK_2"
"43058","黑頭魚屬","無","第5級","HSK_3"
"43061","黑頭微絨毛金龜","無","無","HSK_789"
"43064","黑頭擬金花蟲","無","第6級","HSK_789"
"43066","黑頭織雀","無","第5級","HSK_789"
"43075","黑龍江柳葉菜","無","第5級","HSK_789"
"43076","黑龍新玻璃介","無","第6級","HSK_5"
"43077","黑擬文衣屬","無","第6級","HSK_789"
"43078","黑擬步行蟲屬","無","第6級","HSK_789"
"43080","黑擬緣腹朽木甲","無","第6級","HSK_789"
"43085","黑環西施舌","無","第5級","HSK_6"
"43090","黑縱線鏟頭沫蟬","無","第7級","無"
"43094","黑臉如寡毛實蠅","無","第7級","HSK_789"
"43095","黑臉背寡毛實蠅","無","第7級","HSK_789"
"43096","黑臉噪眉","無","第6級","HSK_789"
"43101","黑點小盾殼菌","無","第6級","HSK_789"
"43105","黑點毛螢金花蟲","無","第7級","無"
"43108","黑點石斑魚","無","第5級","HSK_789"
"43110","黑點灰蝶","無","第7級","無"
"43111","黑點灰蝶屬","無","第7級","無"
"43116","黑點星斑天牛","無","第5級","HSK_789"
"43118","黑點珍珠菜","無","第3級","HSK_5"
"43120","黑點家蚊","無","第4級","HSK_789"
"43122","黑點圍沙蠶","無","第7級","無"
"43124","黑點綠蟹","無","第7級","無"
"43133","黑額長筒金花蟲","無","第6級","HSK_789"
"43134","黑額冠果蠅","無","第7級","HSK_789"
"43135","黑額海豬魚","無","第5級","HSK_6"
"43143","黑瓣小蟲囊菌","無","第7級","HSK_789"
"43144","黑蠅屬","無","第7級","HSK_789"
"43148","黑邊光柄菇","無","第6級","HSK_789"
"43149","黑邊多彩海牛","無","第4級","HSK_3"
"43151","黑邊依蠅","無","第7級","HSK_789"
"43153","黑邊海兔","無","第4級","HSK_5"
"43161","黑鐘螺","無","無","HSK_789"
"43162","黑鐘螺屬","無","無","HSK_789"
"43166","黑鐵甲蟲","無","第5級","HSK_5"
"43185","黑囊基衣屬","無","第7級","HSK_789"
"43199","黑鱗肉蠅","無","第7級","無"
"43204","黑艷卵迴木蟲","無","第6級","無"
"43205","黑艷花金龜屬","無","第6級","HSK_789"
"43206","黑艷長迴木蟲","無","第6級","無"
"43207","黑艷亮大蚊","無","第6級","HSK_789"
"43208","黑艷迴木蟲屬","無","第6級","無"
"43210","黑艷蟲科","無","第6級","HSK_5"
"43211","黑艷蠅科","無","第7級","HSK_789"
"43212","黑艷蠅屬","無","第7級","HSK_789"
"43214","黑豔白星瘦吉丁蟲","無","第6級","無"
"43215","黑豔家蟻屬","無","第6級","無"
"43216","黑豔矮扁吉丁蟲","無","第6級","無"
"43220","亂子草","無","第4級","HSK_3"
"43221","亂子草屬","無","第5級","HSK_3"
"43222","亂刺仙人球","無","第5級","HSK_789"
"43227","傳染性化膿性皮膚炎","無","第7級","無"
"43229","傳染性喉氣管炎病毒屬","無","第5級","HSK_789"
"43230","傳染性華氏囊病","無","第7級","HSK_789"
"43231","傳說念珠菌","無","第6級","HSK_6"
"43232","傷食草","無","第3級","HSK_3"
"43235","勤勉舉尾家蟻","無","第5級","無"
"43239","嗜毛壺菌","無","第6級","HSK_789"
"43240","嗜水小薄孔菌","無","第6級","HSK_789"
"43242","嗜水氣單胞菌","無","第6級","HSK_789"
"43245","嗜皮菌科","無","第6級","HSK_789"
"43247","嗜羊狂蠅","無","第7級","HSK_789"
"43248","嗜肉隱翅蟲屬","無","第6級","HSK_789"
"43249","嗜角根生壺菌","無","第6級","HSK_789"
"43262","嗜幾丁卡林壺菌","無","第6級","無"
"43263","嗜幾丁根壺菌","無","第6級","無"
"43265","嗜菊短頭脊沫蟬","無","第7級","無"
"43271","嗜綠搖蚊","無","第6級","HSK_789"
"43272","嗜酸乳酸菌","無","第6級","HSK_789"
"43273","嗜鳳梨果蠅","無","第7級","HSK_789"
"43274","嗜熱子囊菌科","無","第7級","HSK_789"
"43275","嗜熱子囊菌屬","無","第7級","HSK_789"
"43276","嗜熱毛殼菌","無","第6級","HSK_789"
"43277","嗜熱性鏈球菌","無","無","HSK_789"
"43280","嗜橘果蠅","無","第7級","HSK_789"
"43284","嗜糞維羅納菌","無","第7級","HSK_789"
"43287","嗜纖維菌科","無","第7級","無"
"43288","嗜鹽四聯球菌","無","第6級","HSK_789"
"43289","嗜鹽炭豆菌屬","無","第6級","HSK_789"
"43293","園四門孔蟲","無","第5級","HSK_789"
"43295","圓三刺角蟬","無","第6級","無"
"43296","圓口小蝸牛屬","無","第7級","無"
"43301","圓山蚤蠅","無","第7級","無"
"43303","圓山椒螺","無","無","HSK_789"
"43304","圓山搖蚊","無","第4級","HSK_789"
"43305","圓山頭蠅","無","第7級","HSK_789"
"43309","圓片衣","無","第3級","HSK_4"
"43310","圓牙蟲科","無","第5級","HSK_4"
"43313","圓田螺","無","無","HSK_789"
"43317","圓矛葉水蚤","無","第7級","無"
"43325","圓尾果蠅","無","第7級","HSK_789"
"43326","圓尾青銅金龜","無","第6級","HSK_789"
"43332","圓形狼牙蟹","無","第7級","無"
"43333","圓形動物門","無","第3級","HSK_4"
"43334","圓形莫蠅","無","第7級","HSK_789"
"43335","圓形圓盤蟹","無","第7級","無"
"43336","圓形盤腸蚤","無","第7級","無"
"43337","圓形贅須金小蜂","無","第7級","無"
"43338","圓形鱗斑蟹","無","第7級","無"
"43340","圓角蟬屬","無","第6級","無"
"43349","圓弧梭子蟹","無","第7級","無"
"43350","圓果冷水麻","無","第3級","HSK_4"
"43354","圓果裂齒苔","無","第7級","無"
"43355","圓枝貓尾苔","無","第7級","無"
"43356","圓沫蟬屬","無","第6級","無"
"43357","圓沼螺","無","無","HSK_789"
"43358","圓花天牛屬","無","第5級","HSK_4"
"43359","圓花蚤科","無","第7級","無"
"43360","圓花蚤屬","無","第7級","無"
"43363","圓金星介屬","無","第5級","HSK_4"
"43364","圓長旋螺","無","無","HSK_789"
"43366","圓型長腳金龜","無","第6級","HSK_789"
"43367","圓室藻屬","無","第7級","HSK_789"
"43369","圓拱隱足蟹","無","第7級","無"
"43374","圓柏","無","第7級","HSK_789"
"43378","圓柱角毛藻","無","第7級","HSK_789"
"43379","圓柱角藻","無","第7級","HSK_789"
"43381","圓柱根管藻","無","第7級","HSK_789"
"43383","圓盾介殼蟲屬","無","第6級","HSK_789"
"43385","圓突孔背蟲","無","第5級","HSK_789"
"43388","圓突根生壺菌","無","第6級","HSK_6"
"43389","圓突淺寄居蟹","無","第7級","無"
"43390","圓突細蜂","無","第6級","HSK_789"
"43392","圓突膜對蝦","無","第7級","HSK_789"
"43393","圓胞束球藻","無","第7級","HSK_789"
"43395","圓唇小柱蘭","無","第6級","HSK_789"
"43396","圓唇小騎士蘭","無","第6級","HSK_789"
"43397","圓唇伴蘭","無","第6級","HSK_789"
"43398","圓唇角水蚤","無","第7級","無"
"43401","圓唇隱翅蟲","無","第6級","HSK_789"
"43403","圓座球皿菌","無","第7級","無"
"43405","圓扇蔓綠絨","無","無","HSK_789"
"43407","圓珠滑面蟹","無","第7級","無"
"43409","圓翅波眼蝶","無","第7級","無"
"43410","圓翅幽眼蝶","無","第7級","無"
"43412","圓翅球擬步行蟲","無","第6級","HSK_789"
"43413","圓翅紫斑蝶","無","第7級","無"
"43417","圓翅葉蚤屬","無","第7級","無"
"43420","圓翅噪眉屬","無","第6級","HSK_789"
"43421","圓翅燕魚","無","第5級","HSK_789"
"43427","圓胸菊虎屬","無","第7級","HSK_789"
"43428","圓脈繭蜂屬","無","第7級","無"
"43432","圓迴木蟲","無","第6級","無"
"43434","圓圈胸隔藻","無","第7級","HSK_789"
"43437","圓桶刀唇介","無","第6級","HSK_789"
"43439","圓桿菌科","無","第7級","無"
"43440","圓桿菌屬","無","第7級","無"
"43441","圓條棉苔","無","第7級","無"
"43442","圓條鞭枝苔","無","第7級","無"
"43447","圓球團網黏菌","無","第6級","HSK_789"
"43448","圓球墊盤菌","無","第6級","無"
"43451","圓眼花天牛屬","無","第5級","HSK_4"
"43454","圓眼燕魚","無","第5級","HSK_789"
"43455","圓眼戴氏魚","無","第6級","HSK_789"
"43460","圓袖鳳凰螺","無","無","HSK_789"
"43462","圓貨貝扁裸藻","無","第7級","HSK_789"
"43463","圓趾蝦","無","第7級","無"
"43464","圓趾蝦科","無","第7級","無"
"43465","圓趾蟹科","無","第7級","無"
"43466","圓趾蟹屬","無","第7級","無"
"43467","圓郭公蟲屬","無","第6級","HSK_789"
"43469","圓頂釘蝸牛","無","第7級","無"
"43471","圓頂蟹科","無","第7級","無"
"43472","圓頂蟹屬","無","第7級","無"
